@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_VAR_on_ACC_X numeric
@attribute F6_VAR_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_ACC_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_ACC_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_ACC_V numeric
@attribute class {Jaz, Mami, Mirovanje, Sestra, Vati}

@data
-1.02344, 0.0678101, -0.00685501, 1.0957, 0.0986328, 0.0725098, 0.0921631, 0.118164, -1.66797, -0.739746, -0.523926, 0.437256, -0.207886, 0.683594, 0.955566, 1.87305, Jaz
-0.956055, 0.0359802, -0.0265656, 1.02246, 0.0830078, 0.0510254, 0.104126, 0.109375, -1.7041, -0.629883, -0.568848, 0.466553, -0.302979, 0.658691, 1.32422, 2.17383, Jaz
-0.947754, 0.0808105, -0.0419312, 1.02246, 0.104492, 0.0368652, 0.109497, 0.110352, -2.37891, -0.451904, -0.664551, 0.569824, -0.330811, 0.647949, 0.845703, 2.39453, Jaz
-1.00195, 0.067627, -0.0109482, 1.08398, 0.143555, 0.0550537, 0.102478, 0.130859, -1.99805, -0.523926, -0.676758, 0.469971, 0.00299835, 0.739746, 0.895996, 2.03906, Jaz
-0.981934, 0.0831299, -0.0275116, 1.07227, 0.138184, 0.0513916, 0.113525, 0.125, -1.89355, -0.659668, -0.621582, 0.531738, -0.174927, 0.605957, 0.817871, 1.92285, Jaz
-0.99707, 0.0389404, 0.00230217, 1.05078, 0.0566406, 0.0367126, 0.0797729, 0.0625, -1.58398, -0.498779, -0.60498, 0.598633, -0.57373, 0.466797, 0.915527, 1.80273, Jaz
-0.995117, 0.0371094, -0.111267, 1.04785, 0.0849609, 0.0657959, 0.0227203, 0.0791016, -1.85254, -0.638672, -0.461914, 0.525391, -0.380859, 0.660645, 0.324951, 1.87598, Jaz
-1.04297, 0.0450745, -0.0263367, 1.12109, 0.134766, 0.0619202, 0.098938, 0.128906, -2.15234, -0.663574, -0.70166, 0.309082, -0.0339966, 0.695801, 1.0127, 2.32813, Jaz
-0.980469, 0.0765991, 0.0024128, 1.06055, 0.111816, 0.0881958, 0.0866699, 0.132813, -2.02148, -0.962891, -0.720703, 0.540039, -0.425781, 0.643555, 1.11523, 2.05078, Jaz
-0.939453, 0.0675659, -0.0513306, 1.01465, 0.0751953, 0.0605469, 0.103516, 0.101563, -1.95313, -0.756836, -0.57959, 0.540527, -0.375977, 0.517578, 1.15918, 2.03125, Jaz
-0.989258, 0.0572205, -0.00190449, 1.05566, 0.102539, 0.0516052, 0.0963745, 0.116211, -1.65527, -0.557617, -0.55957, 0.499023, -0.307861, 0.532715, 1.04004, 1.95117, Jaz
-1.00488, 0.0553284, -0.0231476, 1.08203, 0.09375, 0.0690308, 0.0988159, 0.106445, -1.80469, -0.75, -0.626953, 0.510742, -0.286865, 0.634766, 1.00586, 1.82129, Jaz
-0.907715, 0.0366516, -0.0422058, 0.947754, 0.104492, 0.0285339, 0.0467834, 0.110352, -1.57227, -0.319824, -0.621582, 0.408203, -0.330811, 0.647949, 0.431885, 1.60547, Jaz
-0.985352, 0.151489, 0.195068, 1.08496, 0.379883, 0.0470581, 0.116516, 0.397461, -3.60156, -0.387939, -0.592773, 0.220215, 0.00799561, 0.919922, 2.04688, 3.92969, Jaz
-1.01074, 0.105103, 0.150879, 1.09863, 0.398438, 0.0849609, 0.0949097, 0.433594, -3.12695, -0.890625, -0.595703, 0.0750122, 0.0689697, 1.11816, 1.04883, 3.30469, Jaz
-0.978516, 0.130005, 0.160645, 1.07813, 0.314941, 0.0505981, 0.131958, 0.331055, -3.53711, -0.455811, -0.980957, 0.199951, -0.170898, 0.661621, 1.6875, 3.91797, Jaz
-1.01465, 0.00569534, -0.0228271, 1.06836, 0.046875, 0.0441589, 0.0802002, 0.0605469, -1.71094, -0.506836, -1.21484, 0.683594, -0.449951, 0.313965, 0.802734, 1.88281, Jaz
-0.924316, 0.151245, 0.121521, 1.00391, 0.223633, 0.0496521, 0.0570068, 0.216797, -2.14258, -0.380859, -0.592773, 0.197144, -0.098999, 0.898926, 0.82666, 2.16602, Jaz
-0.968262, 0.124146, 0.154785, 1.03516, 0.294922, 0.0606384, 0.0461121, 0.303711, -2.50195, -0.625, -0.331787, 0.112305, -0.0609741, 1.05371, 0.714844, 2.51758, Jaz
-0.975098, 0.117004, 0.159058, 1.04004, 0.291504, 0.0426636, 0.0575867, 0.298828, -2.2793, -0.49292, -0.388916, 0.239624, -0.162964, 0.585938, 0.935547, 2.36523, Jaz
-1.08203, 0.111694, 0.113708, 1.1582, 0.30957, 0.0720215, 0.0753174, 0.31543, -3.0332, -0.556641, -0.794922, 0.479004, -0.468994, 0.953613, 0.905762, 3.11133, Jaz
-0.989746, 0.0748901, 0.0808105, 1.05371, 0.0751953, 0.057312, 0.0634155, 0.0761719, -1.61719, -0.474854, -0.344971, 0.405029, -0.385986, 0.547852, 0.759766, 1.68555, Jaz
-0.964844, 0.059967, -0.0164642, 1.03125, 0.0639648, 0.0587769, 0.0912476, 0.0888672, -1.55078, -0.533691, -0.677734, 0.57959, -0.481934, 0.605957, 0.97998, 1.91699, Jaz
-0.975098, 0.0523376, -0.0310364, 1.07422, 0.16748, 0.0791626, 0.0905151, 0.135742, -2.45508, -1.08984, -0.981934, 0.584961, 0.322998, 0.759766, 0.75293, 2.4707, Jaz
-1.01172, 0.0498962, -0.0273895, 1.07617, 0.0625, 0.065918, 0.079895, 0.078125, -1.74805, -0.709961, -0.654785, 0.54248, -0.508789, 0.651855, 0.886719, 1.77246, Jaz
-1.00684, 0.0574341, -0.0219727, 1.07715, 0.0947266, 0.0579834, 0.101379, 0.112305, -1.70508, -0.728516, -0.622559, 0.302246, -0.2229, 0.606934, 1.03125, 1.94434, Jaz
-0.988281, 0.0535889, -0.0120926, 1.04004, 0.0537109, 0.0338745, 0.0831299, 0.0683594, -1.68066, -0.523926, -0.602539, 0.649414, -0.605957, 0.35791, 1.13281, 1.94727, Jaz
-0.990723, 0.0229492, -0.105347, 1.03613, 0.0869141, 0.0433044, 0.0348206, 0.0839844, -1.65918, -0.464844, -0.641602, 0.543457, -0.384766, 0.561523, 0.333984, 1.72461, Jaz
-1.0293, 0.0795288, -0.0552368, 1.10742, 0.0791016, 0.0645142, 0.0856323, 0.0712891, -1.59961, -0.623535, -0.571777, 0.336426, -0.217896, 0.801758, 0.908691, 1.73145, Jaz
-1.0127, 0.0426636, 0.000126839, 1.08105, 0.102539, 0.0415649, 0.0929565, 0.0986328, -2.02734, -0.468994, -0.646973, 0.440918, -0.142944, 0.592773, 0.82373, 2.04688, Jaz
-0.939941, 0.0570374, -0.0073204, 1.00391, 0.0859375, 0.0465393, 0.0852661, 0.0966797, -1.56738, -0.641602, -0.546875, 0.541992, -0.178955, 0.535645, 0.907715, 1.81543, Jaz
-0.966797, 0.052948, -0.0352173, 1.0332, 0.0830078, 0.0468445, 0.0981445, 0.100586, -1.60547, -0.500977, -0.617676, 0.528809, -0.476807, 0.674805, 1.11523, 1.93359, Jaz
-1.01465, 0.0721436, -0.0110931, 1.07813, 0.0791016, 0.0529175, 0.0947876, 0.0996094, -1.61133, -0.510742, -0.520996, 0.49707, -0.438965, 0.654785, 1.08594, 1.83691, Jaz
-0.987305, 0.119263, 0.00475693, 1.06641, 0.119141, 0.0467834, 0.0859985, 0.107422, -2.36328, -0.36499, -0.615723, 0.569824, 0.0619812, 0.71582, 0.766602, 2.37305, Jaz
-0.977539, 0.0307465, -0.0440369, 1.02734, 0.050293, 0.0447388, 0.0651855, 0.0644531, -1.64746, -0.578613, -0.720703, 0.643555, -0.618652, 0.609863, 0.625977, 1.7041, Jaz
-1.03613, 0.0463257, -0.0249023, 1.10059, 0.0703125, 0.0628052, 0.0655518, 0.0664063, -1.62012, -0.770996, -0.643555, 0.515625, -0.141968, 0.664551, 0.70166, 1.76172, Jaz
-0.99707, 0.0809326, 0.00418854, 1.06738, 0.0820313, 0.0681152, 0.0855103, 0.0966797, -1.7168, -0.820801, -0.462891, 0.498535, -0.298828, 0.748535, 0.946777, 1.76855, Jaz
-0.955078, 0.0761108, -0.0304413, 1.02051, 0.0966797, 0.0438538, 0.0825195, 0.0976563, -1.62012, -0.712891, -0.645996, 0.479736, -0.121948, 0.540527, 0.949707, 1.93652, Jaz
-0.985352, 0.0718994, -0.0102005, 1.05469, 0.0800781, 0.0715942, 0.0910034, 0.105469, -1.65625, -0.862793, -0.533691, 0.537109, -0.490967, 0.787598, 1.09375, 1.97266, Jaz
-1.00977, 0.0425415, -0.0336304, 1.07324, 0.0810547, 0.054657, 0.0790405, 0.0859375, -1.76074, -0.422852, -0.542969, 0.611328, -0.460938, 0.59668, 1.08105, 1.98438, Jaz
-0.995117, 0.0960083, -0.029953, 1.05371, 0.0683594, 0.037323, 0.0964966, 0.0878906, -1.7207, -0.321777, -0.526855, 0.617676, -0.468994, 0.654785, 1.19043, 1.99121, Jaz
-0.959473, 0.00667953, -0.0709229, 0.994629, 0.0517578, 0.0289612, 0.0372314, 0.0546875, -1.66211, -0.558594, -0.657715, 0.572266, -0.496826, 0.473877, 0.594727, 1.71094, Jaz
-1.00098, 0.0884399, -0.0480957, 1.06738, 0.0722656, 0.0687256, 0.0755615, 0.0878906, -1.7373, -0.542969, -0.598633, 0.642578, -0.59375, 0.625, 0.966797, 1.75684, Jaz
-1.03223, 0.0628662, 0.0142441, 1.12402, 0.0742188, 0.0758057, 0.10675, 0.0654297, -1.68262, -0.608887, -0.768555, 0.614258, -0.149902, 0.656738, 0.837891, 1.73145, Jaz
-0.942383, 0.0370789, -0.00523376, 1.00879, 0.100098, 0.0439453, 0.0808716, 0.09375, -1.7793, -0.635742, -0.728516, 0.487061, 0.0499878, 0.561523, 0.899902, 1.8291, Jaz
-0.953125, 0.109314, 0.00865936, 1.0332, 0.0756836, 0.0589294, 0.098999, 0.0869141, -1.58008, -0.481934, -0.690918, 0.598633, -0.335938, 0.759766, 0.959961, 1.75391, Jaz
-1.00391, 0.0772705, 0.00758362, 1.07422, 0.0869141, 0.0566406, 0.0952148, 0.0976563, -1.6875, -0.775879, -0.549805, 0.514648, -0.326904, 0.545898, 0.944824, 1.72168, Jaz
-1.01953, 0.0736694, 0.00016439, 1.07129, 0.0927734, 0.0385742, 0.0799561, 0.114258, -1.77148, -0.314941, -0.567871, 0.573242, -0.307861, 0.637695, 0.938965, 1.88086, Jaz
-0.963379, 0.0484924, -0.076355, 1.02051, 0.0756836, 0.0444031, 0.0597229, 0.0761719, -1.68164, -0.668945, -0.70459, 0.42627, -0.0349731, 0.483887, 0.651855, 1.70117, Jaz
-1.01074, 0.0265503, -0.0849609, 1.06348, 0.0634766, 0.0483704, 0.0478516, 0.0566406, -2.02344, -0.375977, -0.448975, 0.624512, -0.516602, 0.69873, 0.73584, 2.02539, Jaz
-1.01758, 0.0669556, 0.0129013, 1.09766, 0.111328, 0.0652466, 0.0963745, 0.104492, -1.69922, -0.795898, -0.758789, 0.541992, -0.0799561, 0.668945, 0.886719, 1.84473, Jaz
-0.947266, 0.0678101, -0.0158997, 1.0166, 0.0639648, 0.0643921, 0.0789795, 0.0761719, -1.47754, -0.497803, -0.677734, 0.572754, -0.383789, 1.02246, 0.895996, 1.75098, Jaz
-0.958984, 0.0853271, -0.0483398, 1.02734, 0.081543, 0.0515137, 0.0894775, 0.0966797, -1.67871, -0.583984, -0.513672, 0.510742, -0.329834, 0.639648, 1.08008, 1.87598, Jaz
-1.00684, 0.069397, -0.0013485, 1.08203, 0.0947266, 0.0620728, 0.0941772, 0.0986328, -1.70703, -0.71582, -0.550781, 0.485352, -0.195923, 0.551758, 1.06152, 1.82031, Jaz
-0.98291, 0.085083, -0.0173035, 1.0498, 0.106934, 0.038208, 0.0935059, 0.111328, -1.74316, -0.426758, -0.605957, 0.435059, -0.0149994, 0.553711, 1.04492, 1.89844, Jaz
-1.04883, 0.0140152, -0.0280914, 1.09668, 0.0947266, 0.0425415, 0.0820923, 0.116211, -2.25586, -0.753906, -1.07227, 0.599121, -0.595703, 0.517578, 1.05957, 2.25781, Jaz
-1.00391, -0.0293274, -0.0799561, 1.10352, 0.101563, 0.108582, 0.0637817, 0.0703125, -2.13477, -1.27148, -1.20898, 0.795898, 0.391846, 0.750977, 0.635742, 2.14844, Jaz
-1.03809, 0.0702515, -0.0497131, 1.08496, 0.0517578, 0.0387878, 0.0483704, 0.0429688, -1.78027, -0.497803, -0.562988, 0.708008, -0.503906, 0.565918, 0.541992, 1.87109, Jaz
-0.981445, 0.0552063, 0.0389709, 1.03516, 0.0932617, 0.0470581, 0.0703125, 0.106445, -1.80664, -0.498779, -0.442871, 0.517578, -0.264893, 0.650879, 0.942871, 1.83887, Jaz
-0.933594, 0.0750122, -0.0517578, 1.00391, 0.103027, 0.0427551, 0.105469, 0.125977, -2.07422, -0.600586, -0.538574, 0.484863, -0.145996, 0.601563, 1.18555, 2.13281, Jaz
-0.987305, 0.0741577, -0.000773907, 1.05273, 0.0947266, 0.0457764, 0.0957642, 0.108398, -1.66797, -0.444824, -0.631836, 0.537109, -0.250977, 0.595703, 0.972656, 1.96387, Jaz
-0.996582, 0.0789795, -0.00537872, 1.06445, 0.0878906, 0.0597534, 0.0873413, 0.102539, -1.63867, -0.703613, -0.509766, 0.547363, -0.466797, 0.653809, 0.847656, 1.80566, Jaz
-1.03223, 0.0853271, -0.0154266, 1.08691, 0.0869141, 0.036499, 0.0841675, 0.102539, -1.83594, -0.238892, -0.600586, 0.577148, -0.55957, 0.597656, 0.902832, 1.88086, Jaz
-0.986328, -0.0262756, -0.0726318, 1.03809, 0.0664063, 0.0631104, 0.0455627, 0.0742188, -1.80371, -0.82373, -0.736816, 0.454834, -0.409912, 0.544922, 0.519531, 1.81055, Jaz
-1.04199, 0.0606995, -0.0494995, 1.11328, 0.0693359, 0.0638428, 0.0871582, 0.0771484, -1.78906, -0.786621, -0.756836, 0.734375, -0.35083, 0.943848, 0.962891, 1.82129, Jaz
-1.04102, 0.057312, 0.023468, 1.10352, 0.109375, 0.0426331, 0.0802002, 0.100586, -2.49219, -0.385986, -0.521973, 0.394531, -0.24292, 0.727539, 0.795898, 2.52734, Jaz
-0.790039, 0.259766, 0.33667, 1.00684, 0.146973, 0.095459, 0.0733032, 0.108398, -1.5459, -0.291992, -0.0839844, 0.540039, 0.0619812, 1.54199, 1.6123, 2.23633, Jaz
-0.898926, 0.20459, 0.243408, 1.06152, 0.259277, 0.09375, 0.090332, 0.229492, -2.07031, -0.766602, -0.432861, 0.167847, 0.137939, 1.2627, 1.41992, 2.19531, Jaz
-0.919434, 0.159058, 0.210449, 1.05078, 0.263184, 0.061676, 0.114807, 0.250977, -2.4082, -0.450928, -0.575684, 0.30249, 0.0849609, 0.886719, 1.80762, 2.47461, Jaz
-0.907715, 0.171387, 0.205322, 1.05176, 0.196777, 0.0764771, 0.107422, 0.170898, -1.91113, -0.476807, -0.676758, 0.291992, -0.0429993, 1.30469, 1.50391, 2.06641, Jaz
-0.986328, 0.13562, 0.0715942, 1.08691, 0.129883, 0.100159, 0.108765, 0.158203, -2.09375, -0.539551, -1.07422, 0.574707, -0.37085, 1.03613, 0.842773, 2.17383, Jaz
-0.963867, 0.141113, 0.174805, 1.07715, 0.284668, 0.0517578, 0.115662, 0.275391, -2.55469, -0.292969, -0.481934, 0.310547, 0.0669556, 0.825684, 1.81641, 2.8418, Jaz
-0.961914, 0.15918, 0.19751, 1.11426, 0.294434, 0.0946045, 0.154175, 0.294922, -2.38086, -0.671875, -0.717773, 0.259521, 0.039978, 1.14355, 1.85156, 2.70703, Jaz
-0.956055, 0.135742, 0.198242, 1.07031, 0.271484, 0.0527954, 0.0975342, 0.248047, -2.40039, -0.583984, -0.302979, 0.296875, 0.0499878, 0.706543, 2.04297, 2.8457, Jaz
-0.926758, 0.0982056, 0.122314, 0.998047, 0.108398, 0.030426, 0.0875854, 0.112305, -1.66406, -0.348877, -0.793945, 0.436768, -0.379883, 0.418945, 1.00098, 1.77344, Jaz
-1.0166, 0.0561218, -0.0605164, 1.08203, 0.0849609, 0.0699463, 0.0601196, 0.0820313, -1.64355, -0.516602, -0.638672, 0.49707, -0.319824, 0.776855, 0.937988, 1.81348, Jaz
-1.03711, 0.0578003, -0.0309143, 1.11816, 0.110352, 0.0707397, 0.131104, 0.140625, -2.03711, -0.694824, -0.651855, 0.419922, -0.337891, 0.597656, 1.37891, 2.49805, Jaz
-0.986816, 0.0566711, -0.0370483, 1.06641, 0.114258, 0.0712891, 0.101257, 0.129883, -1.77441, -0.782715, -0.692871, 0.458252, -0.19397, 0.821777, 1.12793, 2.05273, Jaz
-0.97998, 0.0518188, -0.00927734, 1.05566, 0.11084, 0.0921631, 0.0921631, 0.144531, -1.91699, -0.808594, -0.614746, 0.409424, -0.384766, 1.05859, 1.08203, 2.1875, Jaz
-0.951172, 0.0795898, -0.0419312, 1.04004, 0.0883789, 0.0788574, 0.136963, 0.136719, -1.77734, -0.807617, -0.605957, 0.435547, -0.412842, 0.666992, 1.35547, 2.25391, Jaz
-1.00098, 0.0454407, -0.0182495, 1.08984, 0.15332, 0.0848999, 0.127441, 0.183594, -1.92676, -0.784668, -0.761719, 0.291992, -0.181885, 0.803711, 1.37598, 2.27539, Jaz
-1, 0.0704346, -0.0155563, 1.07617, 0.0986328, 0.0544739, 0.115356, 0.120117, -1.74512, -0.458984, -0.516602, 0.496338, -0.426758, 0.750977, 1.18945, 2.14453, Jaz
-1.00098, 0.0672607, -1.40667e-05, 1.08984, 0.15625, 0.0423889, 0.12793, 0.147461, -1.99219, -0.526855, -0.662598, 0.483643, -0.0149994, 0.656738, 0.923828, 2.09766, Jaz
-0.98291, 0.0202026, -0.0136032, 1.05566, 0.112793, 0.0583496, 0.114746, 0.138672, -1.81348, -0.746582, -0.760742, 0.421875, -0.132935, 0.634766, 0.960938, 1.87012, Jaz
-0.987305, 0.0487061, -0.0888672, 1.0498, 0.0996094, 0.0647583, 0.0509033, 0.0966797, -1.67969, -0.625977, -0.638672, 0.48877, -0.191895, 0.649902, 0.828613, 1.79395, Jaz
-1.04883, 0.0584717, 0.00356865, 1.12207, 0.0830078, 0.0570984, 0.104614, 0.0859375, -1.74805, -0.643555, -0.503906, 0.547363, -0.416992, 0.580566, 1.08105, 2.09961, Jaz
-0.987793, 0.0481873, 0.00447464, 1.06348, 0.119141, 0.0775757, 0.103027, 0.146484, -1.81738, -0.796875, -0.476807, 0.395264, -0.274902, 0.691895, 1.27441, 2.19141, Jaz
-0.955078, 0.0567017, -0.0370483, 1.0293, 0.100586, 0.0577393, 0.0967407, 0.111328, -1.74414, -0.737793, -0.548828, 0.449219, -0.131958, 0.602539, 1.11035, 2.12109, Jaz
-0.970703, 0.072937, -0.0138855, 1.06348, 0.145508, 0.072998, 0.115295, 0.151367, -1.89844, -0.98291, -0.746582, 0.342529, 0.169922, 0.82666, 1.18555, 2.0918, Jaz
-1.01465, 0.0621948, -0.0166473, 1.0918, 0.0976563, 0.0721436, 0.121521, 0.130859, -1.83594, -0.649902, -0.581543, 0.476807, -0.384766, 0.581543, 1.34375, 2.32227, Jaz
-1.00977, 0.0657959, -0.00659561, 1.08594, 0.124023, 0.0807495, 0.0859985, 0.135742, -1.81641, -0.817871, -0.61377, 0.410889, -0.25293, 0.766602, 0.807617, 1.84668, Jaz
-1, 0.0253601, -0.0125732, 1.04297, 0.0537109, 0.0322876, 0.0646973, 0.0654297, -1.7334, -0.503906, -0.615723, 0.666016, -0.612793, 0.344971, 0.873535, 1.75098, Jaz
-1.00977, 0.0106277, -0.0864868, 1.05664, 0.0908203, 0.0540466, 0.0336304, 0.0908203, -1.78906, -0.59375, -0.768555, 0.434082, -0.318848, 0.736816, 0.435791, 1.80859, Jaz
-1.06445, 0.0018692, -0.0223236, 1.13379, 0.0712891, 0.0720825, 0.0753784, 0.0693359, -1.87305, -0.691895, -0.925781, 0.464111, -0.286865, 0.601563, 0.683594, 1.90332, Jaz
-0.976563, 0.074707, -0.0178986, 1.03223, 0.0629883, 0.0411987, 0.0570068, 0.0537109, -1.53125, -0.494873, -0.586914, 0.571289, -0.178955, 0.447998, 0.80957, 1.58594, Jaz
-0.958984, 0.0866089, -0.0329895, 1.03516, 0.0771484, 0.0543823, 0.107727, 0.0917969, -1.61523, -0.413818, -0.541992, 0.423096, -0.306885, 0.692871, 1.16211, 1.90723, Jaz
-0.999512, 0.0778198, 0.0105515, 1.08203, 0.105469, 0.0523987, 0.11322, 0.107422, -1.67969, -0.571777, -0.742676, 0.541504, -0.143921, 0.547852, 0.943848, 1.80176, Jaz
-0.986328, 0.0872803, -0.00660324, 1.04883, 0.0957031, 0.0358276, 0.101135, 0.118164, -1.60742, -0.308838, -0.537598, 0.516602, -0.254883, 0.820801, 1.12891, 1.9873, Jaz
-1.00293, 0.0232697, 0.000286579, 1.05859, 0.0722656, 0.0449219, 0.0925293, 0.09375, -1.60547, -0.726563, -0.539551, 0.583496, -0.548828, 0.473877, 1.10547, 1.94043, Jaz
-1.00488, 0.01651, -0.09375, 1.06348, 0.09375, 0.0536194, 0.0390625, 0.0742188, -1.62109, -0.852539, -0.648926, 0.551758, -0.0299988, 0.520996, 0.812988, 1.7207, Jaz
-1.00879, 0.0592957, -0.0309448, 1.06836, 0.0742188, 0.054718, 0.074707, 0.0839844, -1.64648, -0.658691, -0.594727, 0.467285, -0.426758, 0.815918, 1.20215, 1.90918, Jaz
-0.979492, 0.0565491, 0.0215302, 1.04297, 0.122559, 0.0446472, 0.0863037, 0.129883, -1.73535, -0.388916, -0.660645, 0.431396, -0.170898, 0.641602, 1.0293, 1.93848, Jaz
-0.947754, 0.0632935, -0.0410767, 1.0127, 0.0683594, 0.0561829, 0.0886841, 0.09375, -1.75195, -0.720703, -0.59375, 0.395264, -0.333984, 0.640625, 1.14258, 1.95117, Jaz
-1.0127, 0.0305176, -0.0225067, 1.08203, 0.0917969, 0.0668945, 0.0896606, 0.103516, -1.85742, -0.544922, -0.792969, 0.545898, -0.439941, 0.855957, 1.03418, 1.91992, Jaz
-1.00098, 0.0401306, -0.0393982, 1.06836, 0.108398, 0.0584412, 0.0724487, 0.103516, -1.69336, -0.424805, -0.681641, 0.372803, -0.129883, 0.555664, 0.82666, 1.80371, Jaz
-1.01172, 0.0400696, -0.0259705, 1.06445, 0.0751953, 0.0402832, 0.0723267, 0.0771484, -1.69629, -0.5, -0.557617, 0.617676, -0.567871, 0.381836, 1.05859, 1.80371, Jaz
-0.972168, 0.0267334, -0.111145, 1.01953, 0.0615234, 0.0572815, 0.02034, 0.0556641, -1.63867, -0.765625, -0.37085, 0.469238, -0.424805, 0.808594, 0.273926, 1.66699, Jaz
-1.06055, 0.0526428, -0.0184937, 1.12695, 0.0712891, 0.0584106, 0.0912476, 0.0800781, -1.68652, -0.708984, -0.660645, 0.502441, -0.272949, 0.714844, 1.06836, 1.87598, Jaz
-0.964844, 0.0592041, 0.0117569, 1.02734, 0.0981445, 0.0536804, 0.0762939, 0.107422, -1.70605, -0.69873, -0.473877, 0.507813, -0.300781, 0.717773, 0.984863, 1.83594, Jaz
-0.936035, 0.0703125, -0.0310669, 0.996582, 0.0678711, 0.0458679, 0.0842285, 0.0849609, -1.6084, -0.589844, -0.431885, 0.463867, -0.394775, 0.62793, 1.04883, 1.89648, Jaz
-0.998535, 0.0689697, -0.00184059, 1.08105, 0.118164, 0.0751953, 0.110718, 0.139648, -1.65527, -0.95459, -0.623535, 0.341064, -0.0999756, 0.796875, 1.12109, 2.01367, Jaz
-0.995605, 0.0501709, -0.0322876, 1.07715, 0.0986328, 0.0936279, 0.0844727, 0.112305, -1.71484, -0.917969, -0.583984, 0.411865, -0.391846, 0.744629, 1.04297, 1.80664, Jaz
-1.03027, 0.0298004, -0.0197296, 1.0791, 0.0595703, 0.0457153, 0.055481, 0.0615234, -1.78516, -0.767578, -0.564941, 0.708496, -0.666992, 0.385986, 0.712891, 1.79004, Jaz
-0.967285, 0.0830688, -0.0759888, 1.01172, 0.0654297, 0.0298157, 0.0516968, 0.0712891, -1.56543, -0.313965, -0.639648, 0.614746, -0.504883, 0.615723, 0.672852, 1.57422, Jaz
-1.04102, 0.0524292, -0.0560303, 1.10352, 0.0976563, 0.0583496, 0.0874634, 0.111328, -1.80566, -0.444824, -0.763672, 0.291016, -0.2229, 0.786621, 0.736816, 1.91113, Jaz
-1.00879, 0.110168, 0.0574951, 1.11035, 0.0878906, 0.0808105, 0.126587, 0.09375, -1.63184, -0.688965, -0.912598, 0.419434, -0.0209961, 0.770996, 1.07813, 1.80762, Jaz
-0.937988, 0.0863037, 0.00733185, 1.00977, 0.0732422, 0.0435486, 0.0946655, 0.0791016, -1.59277, -0.59375, -0.648926, 0.533691, -0.153931, 0.606934, 0.916992, 1.66406, Jaz
-0.980469, 0.0662842, -0.0198364, 1.0293, 0.0795898, 0.035553, 0.0769043, 0.0996094, -1.63086, -0.344971, -0.487793, 0.52002, -0.368896, 0.552734, 0.984863, 1.93066, Jaz
-0.980469, 0.0889282, -0.00466156, 1.05957, 0.125488, 0.0493774, 0.1026, 0.125, -1.79688, -0.644531, -0.61377, 0.426514, -0.09198, 0.609863, 1.08105, 2.02539, Jaz
-1.02246, 0.0823975, 0.00918579, 1.08691, 0.0888672, 0.0515137, 0.0940552, 0.108398, -1.66309, -0.378906, -0.556641, 0.47998, -0.453857, 0.751953, 0.891602, 1.94141, Jaz
-0.942383, 0.011116, -0.0944824, 0.995605, 0.0888672, 0.0309753, 0.0451355, 0.0732422, -1.70605, -0.387939, -0.753906, 0.475586, -0.144897, 0.491943, 0.555664, 1.73438, Jaz
-1.03418, 0.0574646, -0.0296326, 1.09961, 0.111328, 0.0567627, 0.103699, 0.137695, -1.80469, -0.487793, -0.59082, 0.38916, -0.326904, 0.670898, 1.08398, 2.10547, Jaz
-1.03613, 0.0793457, -0.0131912, 1.11621, 0.107422, 0.0689697, 0.102234, 0.113281, -1.68457, -0.847656, -0.547852, 0.423828, -0.118958, 0.645996, 1.01563, 1.96875, Jaz
-0.966309, 0.0458984, 0.00997925, 1.03809, 0.101563, 0.0475769, 0.104797, 0.112305, -1.71191, -0.50293, -0.578613, 0.477051, -0.301758, 0.644531, 1.15039, 2.07031, Jaz
-0.949219, 0.0679321, -0.067749, 1.02832, 0.122559, 0.0457764, 0.10968, 0.131836, -2.31641, -0.399902, -0.669922, 0.51123, -0.098999, 0.713867, 0.820801, 2.31836, Jaz
-0.983887, 0.119812, 0.0537415, 1.08203, 0.103027, 0.0860596, 0.110229, 0.117188, -1.61914, -0.597656, -0.853516, 0.506348, -0.204956, 0.867676, 0.898926, 1.6748, Jaz
-0.995605, 0.104797, -0.0168457, 1.07227, 0.109375, 0.0617676, 0.0967407, 0.120117, -1.67285, -0.536621, -0.662598, 0.515625, -0.277832, 0.869629, 1.01172, 1.96973, Jaz
-1.00293, 0.0535583, 0.000154972, 1.05566, 0.0742188, 0.0341492, 0.0947266, 0.0976563, -1.70215, -0.320801, -0.622559, 0.510742, -0.490967, 0.570801, 1.16016, 2.13867, Jaz
-1.00488, 0.00959015, -0.112061, 1.06445, 0.0673828, 0.0771484, 0.0341797, 0.0683594, -1.71582, -0.859863, -0.464844, 0.61084, -0.538574, 0.753906, 0.645996, 1.74316, Jaz
