#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
439444186,0.027,-0.006,-1.019,
439482710,0.027,-0.006,-1.019,
439521233,0.027,-0.006,-1.019,
439559757,0.027,-0.006,-1.019,
439598281,0.027,-0.006,-1.019,
439636804,0.027,-0.007,-1.019,
439675328,0.027,-0.007,-1.018,
439713852,0.027,-0.005,-1.019,
439752376,0.027,-0.006,-1.018,
439790899,0.027,-0.006,-1.019,
439829423,0.027,-0.006,-1.019,
439867947,0.027,-0.006,-1.019,
439906471,0.027,-0.006,-1.019,
439944994,0.027,-0.007,-1.019,
439983518,0.027,-0.006,-1.019,
440022042,0.027,-0.006,-1.019,
440060565,0.028,-0.006,-1.019,
440099089,0.027,-0.006,-1.019,
440137613,0.027,-0.006,-1.019,
440176137,0.027,-0.006,-1.019,
440214660,0.027,-0.006,-1.019,
440253184,0.027,-0.006,-1.019,
440291707,0.027,-0.006,-1.018,
440330232,0.027,-0.006,-1.019,
440368755,0.027,-0.006,-1.019,
440407279,0.027,-0.007,-1.019,
440445803,0.027,-0.006,-1.019,
440484326,0.027,-0.006,-1.019,
440522850,0.027,-0.006,-1.018,
440561373,0.027,-0.006,-1.019,
440599897,0.027,-0.006,-1.019,
440638421,0.027,-0.006,-1.019,
440676945,0.028,-0.006,-1.019,
440715469,0.026,-0.006,-1.019,
440753992,0.027,-0.006,-1.019,
440792516,0.027,-0.006,-1.019,
440831040,0.027,-0.006,-1.018,
440869563,0.027,-0.007,-1.019,
440908087,0.028,-0.006,-1.019,
440946611,0.027,-0.007,-1.019,
440985135,0.027,-0.006,-1.019,
441023658,0.026,-0.006,-1.019,
441062182,0.027,-0.006,-1.019,
441100706,0.027,-0.006,-1.019,
441139229,0.026,-0.006,-1.019,
441177753,0.027,-0.006,-1.018,
441216277,0.027,-0.006,-1.019,
441254801,0.028,-0.006,-1.018,
441293325,0.028,-0.006,-1.019,
441331848,0.028,-0.006,-1.019,
441370372,0.027,-0.006,-1.019,
441408895,0.027,-0.006,-1.019,
441447419,0.027,-0.006,-1.019,
441485943,0.027,-0.006,-1.019,
441524467,0.028,-0.006,-1.019,
441562990,0.027,-0.006,-1.018,
441601514,0.027,-0.006,-1.019,
441640038,0.027,-0.006,-1.019,
441678561,0.027,-0.006,-1.019,
441717085,0.027,-0.006,-1.019,
441755609,0.027,-0.006,-1.018,
441794133,0.027,-0.006,-1.019,
441832656,0.027,-0.006,-1.018,
441871180,0.027,-0.006,-1.019,
441909704,0.027,-0.006,-1.019,
441948228,0.027,-0.006,-1.019,
441986751,0.027,-0.006,-1.018,
442025275,0.027,-0.006,-1.018,
442063798,0.027,-0.006,-1.019,
442102323,0.027,-0.007,-1.019,
442140846,0.027,-0.006,-1.019,
442179369,0.027,-0.006,-1.019,
442217893,0.027,-0.006,-1.019,
442256417,0.027,-0.006,-1.019,
442294941,0.027,-0.006,-1.019,
442333464,0.027,-0.006,-1.018,
442371988,0.027,-0.006,-1.019,
442410512,0.027,-0.006,-1.019,
442449036,0.027,-0.006,-1.019,
442487560,0.027,-0.006,-1.019,
442526083,0.028,-0.006,-1.018,
